"year","time","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","all"
2004,4,0.522,0.547,-0.139,-0.867,-0.467,-0.344,-0.169,-0.603,-0.137,-0.246,-0.227
2004,5,0.25,0.379,-0.47,-1.189,-0.068,-0.203,-0.326,-0.218,-0.182,-0.104,-0.232
2004,6,0.538,0.327,-0.129,-1.504,0.204,-0.023,-0.153,0.454,-0.089,0.229,-0.024
2004,7,-0.094,-0.09,-0.482,-1.687,-0.314,-0.227,-0.372,-0.17,-0.265,-0.279,-0.403
2004,8,-0.192,0.415,-0.212,-1.189,-0.084,-0.088,-0.349,0.286,-0.068,-0.251,-0.184
2004,9,0.37,0.519,0.541,-0.951,0.358,0.249,-0.345,0.262,0.401,0.039,0.122
2004,10,0.181,0.073,0.317,-1.091,-0.264,0.062,-0.246,0.048,0.047,-0.287,-0.134
2004,11,0.13,-0.13,0.382,-1.319,0.459,0.476,0.019,0.793,0.655,0.047,0.17
2004,12,-0.185,-0.591,-0.249,-1.828,0.122,0.261,0.04,0.564,0.182,0.224,-0.109
2004,13,0.03,0.109,-0.09,-1.429,0.144,0.429,0.439,0.389,0.501,0.385,0.117
2004,14,0.178,0.324,0.006,-1.417,0.031,0.444,1.295,0.695,1.227,0.836,0.419
2004,15,0.274,-0.112,0.202,-1.625,0.376,0.754,1.152,0.7,1.003,0.061,0.315
2004,16,0.515,0.178,0.451,-1.073,0.47,0.613,1.268,0.191,0.755,0.071,0.357
2004,17,0.277,0.374,0.416,-0.26,0.266,0.495,2.088,-0.255,0.136,-0.592,0.291
2004,18,0.346,0.201,0.455,0.062,0.784,0.698,2.08,0.106,0.096,-0.863,0.39
2004,19,0.053,0.318,0.659,0,0.529,0.926,0.436,-0.141,0.078,-0.957,0.152
2004,20,-0.072,0.216,0.141,-0.473,0.32,0.64,0.029,-0.01,0.57,-0.514,0.077
2004,21,0.577,0.464,0.946,-0.19,0.869,0.445,-0.344,0.133,0.709,-0.177,0.314
2004,22,0.221,1.681,0.526,0.625,1.343,-0.41,-0.983,0.737,0.22,0.247,0.388
2004,23,0.065,0.785,0.49,-0.437,1.047,0.228,-0.439,-0.077,0.011,-0.504,0.079
2004,24,-1.066,-1.761,-1.589,-2.046,-0.063,-0.226,-0.356,-0.673,-0.615,-0.834,-0.877
2004,25,-1.038,-1.769,-1.089,-1.474,-0.235,-0.606,0.072,-0.812,-1.293,-0.744,-0.866
2004,26,-1.041,-1.365,-0.692,-0.948,-0.328,-0.026,0.095,-0.534,-0.519,-0.746,-0.58
2004,27,-0.107,-0.305,0.1,-0.06,-0.192,0.375,0.375,-0.449,-0.02,-0.282,-0.061
2004,28,0.579,0.284,0.164,-0.179,-0.404,0.278,0.495,-0.56,0.094,-0.397,0.005
2004,29,1.415,0.852,0.398,0.021,-0.242,0.011,0.347,-0.586,0.006,-0.95,0.053
2004,30,1.043,0.078,0.179,-0.423,-0.471,-0.336,0.121,-0.706,-0.099,-1.154,-0.231
2004,31,0.947,0.284,0.276,-0.393,-0.047,-0.273,0.141,-0.489,0.229,-1.004,-0.077
2004,32,1.25,0.545,0.756,-0.042,0.175,0.145,0.4,-0.095,0.595,-0.582,0.271
2004,33,1.239,0.394,0.674,0.163,0.79,0.155,0.486,-0.036,0.564,-0.676,0.337
2004,34,0.877,-0.269,0.509,0.006,0.895,0.22,0.335,0.074,0.583,-0.612,0.246
2004,35,1.578,0.276,0.902,0.298,1.498,0.348,0.36,0.435,0.593,-0.33,0.559
2004,36,0.845,-0.264,0.717,0.292,1.128,0.436,0.401,0.468,0.561,-0.053,0.448
2005,1,0.489,-0.347,0.254,-0.492,0.625,0.146,0.317,0.149,0.654,-0.235,0.165
2005,2,0.677,-0.538,0.453,-0.473,0.154,-0.012,0.206,0.018,0.515,-0.301,0.069
2005,3,1.194,-0.282,0.872,-0.883,0.152,-0.093,-0.086,0.305,0.445,-0.057,0.139
2005,4,0.541,0.097,0.448,-0.842,-0.563,0.076,-0.074,0.118,0.325,0.312,0.034
2005,5,0.4,-0.235,0.281,-1.273,-0.445,0.083,-0.056,-0.102,0.668,0.439,-0.01
2005,6,-0.023,-0.435,-0.54,-1.22,-0.916,0.142,0.055,-0.685,0.448,0.177,-0.278
2005,7,0.311,-0.09,-0.009,-0.723,-0.886,-0.02,0.173,-0.622,-0.012,-0.321,-0.239
2005,8,0.296,-0.165,-0.066,-0.821,-0.869,-0.273,0.08,-0.696,-0.063,-0.2,-0.292
2005,9,-0.215,-0.282,-0.42,-0.952,-0.944,-0.533,-0.053,-0.683,-0.314,-0.396,-0.483
2005,10,-0.117,-0.175,-0.378,-0.511,-0.555,-0.442,0.389,-0.39,-0.332,-0.311,-0.279
2005,11,0.156,0.262,-0.19,-0.362,-0.116,-0.012,0.363,0.182,-0.194,-0.027,0.004
2005,12,-0.137,-0.262,-0.349,-0.902,-0.25,-0.44,-0.18,0.454,-0.172,0.244,-0.176
2005,13,-0.188,-0.59,-0.416,-0.847,-0.084,0.002,-0.05,0.742,0.104,0.386,-0.053
2005,14,-0.744,-0.954,-0.716,-0.707,-0.885,-0.194,-0.545,-0.143,-0.518,0.424,-0.465
2005,15,-0.655,-0.353,-0.706,0.044,-0.22,-0.031,-0.183,-0.404,-0.774,0.449,-0.267
2005,16,-0.331,-0.208,-0.48,-0.009,0.018,-0.228,-0.226,-0.365,-0.985,-0.44,-0.341
2005,17,0.174,0.324,-0.163,-0.192,0.539,-0.383,-0.357,-0.254,-1.183,-0.47,-0.239
2005,18,0.912,0.794,0.69,0.111,0.637,-0.366,-0.328,-0.711,-0.484,-0.716,-0.023
2005,19,0.071,-0.491,0.455,-0.316,0.316,-0.563,-0.509,-0.466,-0.42,-0.465,-0.261
2005,20,0.058,-0.129,0.5,-0.349,0.46,-0.246,-0.004,-0.238,-0.112,-0.297,-0.048
2005,21,-0.172,-0.789,0.386,-0.876,0.313,-0.397,-0.633,-0.362,-0.353,-0.737,-0.377
2005,22,1.079,0.183,0.649,0.081,-0.274,-0.052,-0.084,-0.568,-0.134,-0.747,-0.05
2005,23,1.436,1.275,0.981,0.673,0.103,0.316,0.272,-0.699,0.185,-0.652,0.301
2005,24,-0.166,0.651,0.017,-0.069,-0.956,-0.283,0.212,-0.639,-0.254,-0.357,-0.209
2005,25,0.034,0.911,-0.28,0.045,-0.607,-0.465,0.36,-1.079,-0.924,-0.831,-0.336
2005,26,-0.113,-0.035,-0.667,0.116,-0.155,-0.159,0.549,-0.425,-0.139,-0.338,-0.128
2005,27,-0.033,0.12,-0.686,0.06,0.153,-0.277,0.193,0.197,-0.11,-0.01,-0.024
2005,28,0.85,0.699,-0.103,-0.158,0.395,0.119,0.319,0.696,0.354,-0.086,0.298
2005,29,1.239,1.402,0.319,0.189,0.302,0.341,0.716,0.52,0.376,0.008,0.504
2005,30,0.942,1.795,0.162,0.653,0.164,0.369,0.7,0.184,0.086,-0.039,0.454
2005,31,0.994,1.599,0.117,0.662,0.45,0.485,0.475,0.279,0.029,0.174,0.482
2005,32,0.454,1.226,-0.266,0.335,0.453,0.344,0.403,0.212,0.056,0.365,0.343
2005,33,0.064,0.994,-0.495,0.2,0.028,-0.038,0.225,-0.198,-0.418,-0.136,0
2005,34,-0.237,0.561,-0.757,-0.642,-0.555,-0.454,-0.157,-0.158,-0.455,-0.248,-0.317
2005,35,-0.822,0.122,-1.69,-1.259,-1.474,-1.404,-0.678,-0.627,-1.259,-0.556,-0.963
2005,36,-0.9,-0.497,-1.985,-1.556,-1.459,-1.38,-0.94,-0.466,-1.424,-0.591,-1.105
2006,1,-0.584,-1.085,-2.008,-1.772,-1.773,-0.944,-1.084,-0.697,-1.461,-0.386,-1.169
2006,2,-0.553,-0.934,-1.64,-1.735,-1.243,-0.576,-0.81,-0.326,-1.128,0.172,-0.852
2006,3,-0.419,-0.988,-1.326,-1.898,-0.776,-0.675,-0.857,0.114,-0.941,0.427,-0.696
2006,4,-0.612,-1.006,-1.546,-1.768,-0.741,-0.453,-0.486,0.037,-0.843,0.222,-0.674
2006,5,-0.704,-0.745,-1.351,-1.204,-0.447,-0.299,-0.35,0.109,-0.55,0.291,-0.477
2006,6,-0.55,-0.451,-1.042,-0.681,-0.499,-0.111,0.036,0.167,-0.108,0.47,-0.228
2006,7,-0.705,-0.12,-1.115,-0.221,-0.712,0.035,0.262,0.229,-0.189,0.227,-0.192
2006,8,-0.686,-0.248,-0.98,0.187,-1.037,-0.078,0.392,-0.197,-0.511,-0.012,-0.293
2006,9,-0.773,-0.311,-1.051,-0.693,-0.53,0.005,-0.036,0.332,-0.455,0.038,-0.314
2006,10,-1.204,-0.801,-1.477,-1.351,-0.75,-0.11,-0.503,0.26,-0.533,-0.035,-0.6
2006,11,-1.414,-0.783,-1.305,-0.745,-0.614,-0.035,-0.06,0.474,-0.233,-0.137,-0.422
2006,12,-1.973,-1.028,-2.01,-1.224,-0.942,-0.74,-0.339,-0.143,-0.497,-0.308,-0.841
2006,13,-1.673,-1.154,-1.604,-1.228,-1.048,-1.011,-0.813,0.333,-0.38,0.025,-0.776
2006,14,-0.976,-1.061,-0.799,-0.72,-0.505,-0.483,-0.467,0.56,0.722,0.201,-0.275
2006,15,-0.946,-1.086,-1.101,-1.048,-1.274,-0.287,-0.576,-0.431,0.661,0.1,-0.537
2006,16,-0.675,-1.481,-0.984,-1.406,-1.293,-0.121,-0.637,-0.939,0.044,-0.279,-0.745
2006,17,-1.075,-1.548,-1.288,-0.915,-1.085,-0.029,-0.325,-0.575,0.084,-0.248,-0.644
2006,18,-1.257,-1.22,-1.251,-0.026,-0.271,0.466,0.296,0.271,0.973,0.214,-0.085
2006,19,-0.415,-0.562,-1.575,-0.395,-0.036,0.279,0.084,0.372,0.505,0.115,-0.103
2006,20,0.04,-0.082,-1.577,-0.36,-0.681,0.364,-0.254,-0.618,0.55,-1.041,-0.366
2006,21,-0.178,-0.669,-1.41,-0.905,-0.915,0.278,0.088,-0.497,0.741,-0.78,-0.395
2006,22,0.625,-0.556,0.588,-1.305,0.371,0.162,0.119,-0.001,0.383,-0.167,0.018
2006,23,1.74,0.618,1.242,-0.518,0.769,-0.202,-0.143,0.144,-0.27,-0.033,0.265
2006,24,1.62,1.347,0.667,0.002,0.913,0.12,-0.291,0.453,0.046,0.348,0.462
2006,25,1.309,0.941,0.347,-0.536,0.894,0.268,-0.492,0.888,0.4,0.433,0.415
2006,26,0.556,0.937,-0.76,0.035,-0.507,0.183,-0.137,-0.281,0.569,-0.288,0.01
2006,27,-0.496,0.095,-1.254,0.285,-0.488,-0.389,-0.193,-0.387,0.293,-0.152,-0.242
2006,28,0.415,0.05,-0.72,0.042,0.115,-0.449,-0.145,-0.176,-0.144,-0.146,-0.119
2006,29,0.353,-0.581,-0.346,-0.152,0.814,-0.544,-0.683,0.264,-0.55,-0.158,-0.162
2006,30,0.315,-0.761,0.071,0.466,1.219,-0.04,-0.434,0.6,-0.184,0.165,0.151
2006,31,1.325,0.002,0.555,0.116,1.252,0.21,-0.209,0.579,0.05,0.189,0.379
2006,32,0.68,0.5,-0.168,0.364,0.919,0.05,-0.012,0.514,-0.14,0.331,0.293
2006,33,0.854,0.712,0.008,0.449,0.794,-0.039,-0.011,0.877,0.093,0.76,0.446
2006,34,0.562,0.268,-0.25,0.319,0.587,0.38,0.185,0.501,0.108,0.399,0.308
2006,35,0.431,-0.199,-0.284,-0.108,0.218,0.567,0.378,0.38,0.316,0.303,0.215
2006,36,0.526,0.421,-0.167,0.808,0.309,0.628,0.748,0.012,0.088,0.121,0.34
2007,1,0.595,0.46,-0.278,0.59,0.453,0.282,0.624,-0.04,-0.17,0.295,0.271
2007,2,1.026,0.697,0.468,0.856,0.473,0.373,0.841,0.107,-0.042,0.661,0.523
2007,3,0.545,0.439,0.384,0.93,0.604,0.655,0.838,0.18,0.21,0.636,0.54
2007,4,0.494,0.481,0.602,1.153,1.382,0.7,1.008,0.39,0.131,0.351,0.664
2007,5,0.428,0.226,0.465,0.469,0.989,0.739,0.543,0.585,0.327,0.765,0.565
2007,6,0.69,0.288,0.859,0.283,1.409,0.818,0.263,0.61,0.435,0.632,0.624
2007,7,0.258,0.214,0.738,0.866,1.31,0.71,0.731,0.559,0.203,0.204,0.58
2007,8,-0.263,0.902,-0.196,0.531,0.754,-0.013,0.398,0.302,-0.265,0.082,0.219
2007,9,0.202,0.288,0.318,0.208,1.106,0.15,0.24,0.433,-0.146,0.14,0.289
2007,10,0.438,0.363,0.375,0.022,0.668,0.103,0.274,-0.301,-0.178,-0.341,0.11
2007,11,0.286,0.414,0.029,0.664,0.254,-0.078,0.199,-0.497,-0.672,-0.365,-0.015
2007,12,0.314,0.312,0.267,0.371,0.421,-0.157,0.12,-0.452,-0.644,-0.272,-0.009
2007,13,0.227,0.504,0.42,0.565,0.282,-0.161,0.318,-0.177,-0.747,-0.239,0.062
2007,14,-0.339,-0.181,-0.629,0.159,-0.259,-0.77,0.111,-0.601,-0.917,-0.719,-0.425
2007,15,-1.164,-0.565,-0.648,-0.212,0.086,-0.518,-0.056,0.016,-0.544,-0.156,-0.338
2007,16,-0.609,0.87,-0.539,0.181,0.276,-0.73,-0.381,-0.161,-0.88,-0.011,-0.209
2007,17,0.073,1.163,-0.142,0.17,-0.221,-0.538,-0.716,-0.25,-0.74,0.022,-0.162
2007,18,0.516,0.91,0.654,0.368,0.123,-0.026,-0.554,0.325,-0.575,0.115,0.133
2007,19,-0.529,-0.437,0.009,-0.255,0.064,-0.255,-0.768,0.475,-0.339,0.659,-0.114
2007,20,-1.838,-1.425,-1.155,-1.438,-0.54,-1.516,-1.902,-0.276,-0.861,0.085,-1.03
2007,21,-1.424,-1.39,-0.942,-1.218,0.21,-0.666,-1.076,0.676,-0.057,0.93,-0.404
2007,22,-1.307,-0.009,-1.173,-0.53,0.041,-0.715,-0.043,0.61,-0.737,0.783,-0.245
2007,23,0.063,0.689,0.542,0.607,-0.068,0.262,0.569,-0.513,-0.189,-0.56,0.101
2007,24,0.543,0.904,1.01,0.266,1.007,0.235,0.169,-0.217,0.335,-0.332,0.348
2007,25,0.363,0.933,0.429,0.89,0.502,-0.098,-0.147,0.215,0.281,0.121,0.326
2007,26,0.54,1.123,0.911,1.009,0.265,-0.248,-0.249,-0.257,-0.214,-0.081,0.222
2007,27,0.878,1.168,1.419,1.362,1.043,0.607,0.404,0.231,0.254,-0.15,0.663
2007,28,0.942,1.205,1.579,0.764,1.399,0.85,0.295,0.561,0.528,-0.214,0.735
2007,29,0.346,-0.03,0.762,-0.11,0.66,0.679,0.005,0.177,0.827,-0.212,0.301
2007,30,-0.235,-0.047,0.202,-0.246,0.358,0.554,0.23,-0.057,0.447,-0.185,0.109
2007,31,0.032,0.522,0.448,0.038,0.061,0.414,0.641,-0.104,0.562,-0.175,0.239
2007,32,-0.112,0.224,0.2,-0.129,-0.163,0.121,0.473,-0.146,0.338,-0.137,0.07
2007,33,-0.65,-0.183,-0.304,-0.375,-0.008,-0.107,0.271,-0.307,0.077,-0.378,-0.177
2007,34,-0.366,0.101,-0.074,-0.622,-0.279,-0.42,0.044,-0.542,-0.201,-0.451,-0.287
2007,35,0.43,0.443,0.352,-0.507,0.021,-0.196,-0.083,-0.065,-0.041,-0.087,0.003
2007,36,1.207,1.018,0.969,0.284,0.56,0.424,-0.041,0.104,0.05,0.283,0.429
2008,1,0.626,0.607,0.865,0.118,0.432,0.117,0.046,0.101,0.006,-0.026,0.252
2008,2,0.723,0.632,1.018,0.195,0.516,0.581,0.173,0.371,0.479,0.347,0.478
2008,3,-0.22,-0.158,0.531,0.595,0.018,0.521,0.454,-0.06,0.542,0.587,0.305
2008,4,-0.268,-0.077,0.354,0.563,-0.499,0.293,0.165,-0.45,0.325,0.731,0.129
2008,5,-0.176,-0.128,0.361,0.428,-0.502,0.37,0.213,-0.756,0.037,0.097,-0.014
2008,6,-0.139,-0.395,-0.107,-0.309,-0.443,-0.324,-0.133,-0.708,-0.396,0.116,-0.284
2008,7,0.651,-0.512,0.376,-0.799,-0.359,-0.346,-0.361,-0.583,-0.621,-0.015,-0.287
2008,8,1.598,0.449,0.799,0.691,0.1,0.128,0.331,-0.182,-0.29,0.357,0.341
2008,9,1.603,0.772,0.025,1.089,-0.04,-0.118,0.257,0.092,-0.444,0.182,0.285
2008,10,1.152,0.395,0.15,0.328,-0.194,-0.179,-0.243,0.023,-0.743,0.613,0.086
2008,11,1.577,-0.317,0.628,-0.175,0.378,-0.071,-0.241,0.011,-0.378,0.753,0.183
2008,12,1.42,0.307,0.551,0.315,0.137,0.203,0.143,0.114,-0.621,0.395,0.246
2008,13,0.406,0.361,0.476,0.618,0.048,0.19,0.483,0.385,-0.874,0.348,0.218
2008,14,0.528,0.572,-0.049,0.151,-0.259,-0.585,-0.227,-0.06,-1.468,-0.684,-0.272
2008,15,0.02,-0.802,-0.123,-0.448,0.017,-0.075,0.041,0.457,-0.431,-0.267,-0.151
2008,16,-0.27,-0.528,-0.478,-0.591,-0.379,-0.58,-0.501,0.325,-0.025,-0.296,-0.312
2008,17,-0.623,-1.004,-0.634,-0.118,-0.877,-0.347,-0.459,0.242,0.461,-0.147,-0.304
2008,18,-0.975,-1.57,-1.041,-0.402,-1.114,-0.078,-0.491,0.13,0.012,-0.204,-0.518
2008,19,-0.084,-0.957,-0.265,-0.181,0.02,0.285,-0.624,0.677,0.05,0.332,-0.048
2008,20,0.638,-0.081,1.445,0.569,1.25,0.729,0.044,0.593,-0.161,-0.109,0.453
2008,21,-0.198,-0.525,1.054,0.08,0.161,1.25,0.473,-0.275,0.244,-0.717,0.133
2008,22,-0.237,-0.006,0.505,0.771,0.387,1.228,0.873,-0.054,0.901,-0.934,0.339
2008,23,0.253,-0.185,0.496,0.027,0.431,0.772,0.425,0.226,0.323,-0.432,0.224
2008,24,-1.919,-0.632,-1.463,-0.117,-0.685,-0.115,0.094,-0.174,0.135,0.037,-0.405
2008,25,-0.687,1.047,-0.644,1.072,-0.307,0.065,0.394,-0.005,0.165,0.142,0.138
2008,26,0.379,1.186,0.54,0.691,0.625,0.266,0.184,0.098,0.46,-0.474,0.359
2008,27,-0.353,0.296,0.246,0.276,1.038,0.451,0.161,0.697,0.984,-0.378,0.362
2008,28,-0.899,-0.288,-0.012,0.395,0.42,0.307,0.151,0.264,0.853,0.078,0.174
2008,29,0.005,0.213,0.546,0.387,0.645,0.466,0.177,0.455,0.91,0.392,0.438
2008,30,0.552,0.64,0.796,0.588,0.986,0.488,-0.059,0.997,0.78,0.976,0.68
2008,31,0.101,0.097,0.481,0.338,0.606,0.333,0.082,1.117,0.779,1.327,0.568
2008,32,0.1,0.647,0.31,0.809,0.382,0.038,0.057,0.578,0.459,0.723,0.422
2008,33,-0.257,-0.401,0.223,-0.118,0.094,-0.131,-0.464,0.222,0.062,0.301,-0.032
2008,34,-0.14,0.047,0.137,-0.012,-0.097,-0.309,-0.366,-0.114,-0.344,-0.076,-0.139
2008,35,0.446,1.117,0.298,0.523,-0.134,-0.206,-0.013,0.077,-0.354,-0.225,0.108
2008,36,-0.235,0.204,-0.105,0.091,-0.122,-0.064,-0.081,0.104,-0.179,-0.271,-0.071
2009,1,-0.15,0.282,-0.128,-0.006,-0.501,-0.032,-0.108,-0.063,-0.122,-0.544,-0.153
2009,2,-0.131,-0.235,-0.079,-0.398,-0.631,-0.248,-0.319,-0.247,-0.3,-1.021,-0.384
2009,3,-0.278,-0.126,-0.108,0.079,-0.869,-0.238,-0.178,-0.269,-0.098,-0.939,-0.319
2009,4,0.134,0.053,0.393,0.247,0.237,-0.108,-0.078,0.189,0.109,-0.805,0.017
2009,5,0.398,0.194,0.596,0.293,0.725,0.159,0.206,0.313,0.137,-0.323,0.252
2009,6,-0.08,0.032,0.614,0.193,0.504,0.268,0.127,0.665,0.381,0.33,0.32
2009,7,-0.031,0.389,0.656,0.685,0.677,0.187,0.249,0.626,0.384,0.547,0.449
2009,8,-0.054,0.707,0.526,0.35,0.502,-0.147,-0.116,0.723,-0.054,0.169,0.249
2009,9,-0.302,0.747,0.109,0.17,0.218,-0.192,-0.321,0.229,-0.019,0.179,0.074
2009,10,0.171,1.055,0.906,0.119,0.447,0.275,-0.334,-0.132,-0.243,-0.582,0.103
2009,11,0.313,1.282,1.121,0.22,0.992,0.349,0.252,0.203,0.201,-0.352,0.412
2009,12,-0.237,0.565,0.348,-0.605,0.453,-0.353,-0.167,-0.513,-0.298,-0.805,-0.195
2009,13,0.422,0.855,0.964,0.162,0.505,-0.585,-0.339,-0.621,-0.852,-1.175,-0.151
2009,14,0.428,0.745,0.753,1.068,1.068,-0.389,0.085,0.169,-0.222,-0.583,0.271
2009,15,-0.136,0.43,-0.249,0.426,0.2,-0.529,-0.137,-0.069,-0.216,-0.133,-0.046
2009,16,-0.484,-0.113,-0.77,-0.126,-0.051,-0.571,0.054,-0.322,-0.671,-0.89,-0.397
2009,17,-1.459,-0.433,-1.121,-0.531,0.428,-0.576,-0.203,-0.03,-0.791,-0.575,-0.492
2009,18,-1.024,-0.211,-0.442,-0.304,0.522,-0.71,-0.155,-0.113,-0.71,-0.46,-0.343
2009,19,-0.385,-0.212,0.007,0.234,0.223,-0.59,0.51,-0.158,-0.451,-0.253,-0.097
2009,20,-1.585,-1.873,-1.858,-0.719,-0.138,0.02,0.807,0.018,0.572,-0.418,-0.402
2009,21,-2.044,-2.152,-2.625,-0.306,-1.065,-0.069,0.681,-0.16,0.757,0.308,-0.515
2009,22,-1.525,-1.17,-2.814,-0.463,-1.15,-0.2,0.367,0.116,0.375,-0.126,-0.548
2009,23,-0.932,-0.954,-1.997,-0.709,-0.071,-0.348,-0.03,0.045,0.32,-0.15,-0.404
2009,24,-1.794,-1.473,-1.736,-0.848,0.097,-0.174,-0.252,0.481,0.47,0.54,-0.349
2009,25,-1.705,-2.483,-1.799,-1.393,-0.34,-0.503,-0.554,-0.099,0.02,0.294,-0.74
2009,26,-1.57,-1.593,-1.539,-1.21,-0.242,-0.969,-1.059,0.245,-0.331,0.608,-0.673
2009,27,-0.864,-0.509,-0.552,-0.986,0.36,-0.45,-1.317,0.763,-0.699,0.424,-0.354
2009,28,-0.24,-0.298,-0.114,-0.35,0.429,-0.131,-0.325,0.454,-0.346,0.355,-0.04
2009,29,-0.267,-1.44,-0.411,-0.584,0.089,-0.512,-0.251,0.021,-0.608,0.254,-0.336
2009,30,-0.083,-1.262,-0.147,-0.31,0.165,-0.389,-0.15,0.019,-0.375,-0.3,-0.266
2009,31,-0.264,-1.05,0.109,-0.29,0.503,-0.272,0.054,-0.025,-0.706,-0.743,-0.268
2009,32,-0.221,-0.509,-0.056,0.022,0.275,-0.284,0.329,-0.159,-0.453,-0.514,-0.154
2009,33,0.056,-0.529,0.187,-0.001,-0.41,-0.212,0.361,-0.502,-0.047,-0.229,-0.132
2009,34,0.562,-0.343,0.612,0.045,-0.3,-0.09,0.473,-0.543,0.015,-0.228,0.001
2009,35,0.213,-0.284,0.432,0.192,-0.346,-0.004,0.406,-0.527,0.01,-0.209,-0.024
2009,36,0.223,-0.583,0.16,-0.856,-0.621,-0.303,0.104,-0.633,-0.095,-0.373,-0.306
2010,1,0.331,-0.582,-0.364,-1.297,-0.666,-0.29,-0.017,-0.657,-0.187,-0.346,-0.413
2010,2,0.439,-0.239,-0.128,-1.351,-0.747,-0.407,-0.068,-0.509,-0.351,-0.381,-0.394
2010,3,0.27,-0.221,0.216,-1.212,-0.464,-0.149,-0.137,-0.496,-0.082,-0.145,-0.257
2010,4,-0.231,-0.667,-0.023,-1.264,-0.471,-0.007,-0.05,-0.126,0.094,0.648,-0.174
2010,5,0.433,-0.477,0.248,-1.083,-0.292,0.103,-0.018,-0.094,0.38,0.744,0.015
2010,6,0.292,-0.562,0.289,-0.824,-0.153,0.386,0.385,0.031,0.365,0.704,0.12
2010,7,0.371,0.106,0.02,-1.063,-0.364,0.363,0.652,-0.056,0.604,1.177,0.212
2010,8,-0.152,-0.796,-0.225,-0.729,-0.329,0.285,0.774,0.26,0.605,0.864,0.125
2010,9,-0.828,-1.259,-0.563,-0.94,-0.581,0.224,0.699,0.062,0.549,0.398,-0.139
2010,10,-0.728,-0.672,-0.496,-0.579,-0.412,-0.278,0.104,-0.068,0.448,-0.094,-0.228
2010,11,-1.232,-1.015,-1.003,-0.226,-1.368,-0.611,0.231,-0.872,0.649,-0.089,-0.484
2010,12,-1.164,-1.094,-1.049,-0.341,-1.205,-0.587,-0.083,-0.75,0.542,-0.224,-0.533
2010,13,-1.153,-1.277,-1.067,-0.11,-0.764,-0.133,-0.234,-0.574,0.145,-0.464,-0.515
2010,14,-1.216,-0.942,-0.923,-0.218,-0.845,-0.292,-0.529,-0.85,-0.315,-0.083,-0.588
2010,15,-1.641,-1.393,-1.431,-0.597,-0.903,-0.402,-0.461,-0.238,0.09,-0.131,-0.634
2010,16,-0.825,-1.039,-0.287,-0.562,-0.486,-0.44,-0.721,-0.818,-0.811,-0.91,-0.698
2010,17,0.839,0.144,1.259,-0.376,0.03,-0.159,-0.896,-1.193,-0.594,-0.59,-0.243
2010,18,1.276,0.725,1.118,0.238,-0.281,0.444,-0.139,-0.805,0.125,-0.05,0.189
2010,19,1.648,0.93,1.416,0.967,0.606,-0.119,-0.388,-0.347,-0.56,0.097,0.331
2010,20,0.929,-0.162,0.9,0.805,-0.162,-0.065,0.449,-0.156,-0.168,0.44,0.257
2010,21,1.371,-0.035,1.218,1.014,-0.56,0.395,0.449,-0.531,0.058,0.334,0.321
2010,22,1.198,0.853,1.069,0.704,0.178,-0.109,0.001,-0.076,-0.189,0.439,0.352
2010,23,1.679,1.428,0.859,1.142,0.361,0.169,0.205,0.262,0.185,0.487,0.617
2010,24,2.64,2.472,2.246,1.471,1.263,0.805,0.538,0.77,0.228,0.573,1.186
2010,25,1.934,2.237,2.142,1.553,0.788,1.011,0.646,0.519,0.474,0.276,1.059
2010,26,1.706,1.461,1.905,1.106,1.009,1.16,0.851,0.804,1.017,0.013,1.04
2010,27,0.566,-0.437,1.31,-0.231,0.728,1.098,0.312,0.664,0.92,0.054,0.496
2010,28,-0.213,-0.685,0.827,-0.722,-0.021,0.661,0.168,0.627,0.753,0.399,0.211
2010,29,0.786,0.047,1.703,-0.19,0.095,1.005,0.64,0.69,0.907,0.78,0.642
2010,30,0.547,0.468,1.639,-0.004,-0.003,0.69,0.685,0.371,1.025,0.46,0.578
2010,31,1.165,0.277,1.104,0.098,-0.521,0.148,0.6,-0.483,0.162,-0.235,0.182
2010,32,1.187,-0.094,1.304,0.111,-0.792,-0.091,0.375,-0.769,-0.121,-0.248,0.028
2010,33,1.292,0.121,1.411,0.56,-0.473,0.004,0.25,-0.501,-0.209,-0.018,0.181
2010,34,1.048,0.739,1.046,0.759,-0.137,0.041,0.312,-0.222,-0.13,0.164,0.308
2010,35,1.13,1.143,1.054,0.875,-0.196,0.158,0.53,-0.176,-0.021,0.056,0.395
2010,36,1.324,1.686,0.975,0.388,-0.625,-0.255,0.353,-0.287,-0.124,-0.023,0.264
2011,1,0.742,1.45,0.357,-0.078,-1.226,-0.545,-0.029,-0.832,-0.604,-0.339,-0.186
2011,2,-0.442,0.038,-0.666,-0.874,-1.554,-0.781,-0.241,-1.015,-0.803,-0.569,-0.711
2011,3,0.115,-0.159,-0.332,-0.912,-1.513,-0.756,-0.478,-0.995,-0.72,-0.719,-0.688
2011,4,-0.426,-0.545,-0.927,-1.146,-1.409,-0.803,-0.466,-0.432,-0.647,-0.495,-0.725
2011,5,-0.493,-0.208,-0.606,-1.059,-1.22,-0.671,-0.333,-0.657,-0.685,-0.519,-0.657
2011,6,0.004,-0.01,-0.35,-0.87,-0.871,-0.306,-0.209,-0.671,-0.417,-0.321,-0.424
