 region     1        2        3        4        5        6        7        8        9       10       all
 198501 1  -1.486   -0.924   -1.463   -1.544   -1.775   -1.014   -0.761   -1.263   -0.825   -0.803   -1.163
 198501 2  -1.289   -0.836   -1.064   -1.397   -1.225   -0.977   -0.402   -1.199   -0.814   -0.776   -0.979
 198501 3  -2.011   -1.111   -1.749   -2.038   -0.978   -0.961   -0.908   -0.946   -0.615   -0.660   -1.143
 198502 1  -1.698   -0.631   -1.105   -1.208   -0.596   -0.599   -0.464   -0.333   -0.614   -0.132   -0.690
 198502 2  -1.697   -0.572   -1.542   -1.513   -0.613   -0.711   -0.666   -0.353   -0.934   -0.167   -0.835
 198502 3  -0.920   -0.371   -0.902   -1.350   -0.299   -0.825   -0.825   -0.339   -0.803    0.119   -0.632
 198503 1  -1.370   -1.003   -1.295   -1.418   -0.597   -0.821   -0.564   -0.617   -0.508    0.376   -0.718
 198503 2  -1.218   -0.843   -0.837   -1.105   -0.381   -0.497   -0.154   -0.112    0.052    0.237   -0.416
 198503 3  -0.974   -0.572   -0.594   -0.590   -0.475   -0.307   -0.461   -0.159    0.139    0.187   -0.335
 198504 1  -0.833   -0.299   -0.306   -0.395   -0.912   -0.255    0.147   -0.725   -0.385   -0.076   -0.391
 198504 2  -0.947   -0.503   -0.608   -0.080   -0.858   -0.068    0.415   -0.633   -0.059   -0.314   -0.335
 198504 3  -0.038    0.533   -0.221   -0.256   -0.143   -0.007   -0.351   -0.545   -0.527   -0.553   -0.251
 198505 1  -0.329   -0.369   -0.182   -0.411    0.027    0.400   -0.030   -0.334   -0.523   -0.249   -0.207
 198505 2  -0.018   -0.450   -0.069   -0.477    0.052   -0.164   -0.627    0.358   -0.517    0.263   -0.163
 198505 3  -0.132   -0.178   -0.317   -0.317   -0.069   -0.259   -0.003   -0.060   -0.589   -0.113   -0.204
 198506 1  -0.890   -0.804   -0.852   -0.443   -0.551   -0.410   -0.449   -0.616   -0.967   -0.603   -0.653
 198506 2  -1.126   -1.099   -1.215   -1.011   -0.594   -0.538   -0.241   -0.454   -0.971   -1.009   -0.803
 198506 3  -0.732   -1.477   -1.123   -1.216   -0.140   -0.514   -0.417   -0.266   -0.549   -1.164   -0.733
 198507 1   0.183   -2.482   -0.282   -1.736    0.187   -0.698   -1.034   -0.997   -1.434   -1.383   -0.992
 198507 2  -0.435   -3.045   -0.475   -1.360   -0.209   -0.590   -0.718   -0.921   -0.694   -0.630   -0.874
 198507 3   0.499   -2.225    1.045   -0.016   -0.489   -0.131   -0.390   -0.907   -0.595   -0.599   -0.408
 198508 1   1.097   -0.775    1.527    0.571   -0.616   -0.621   -0.207   -0.597   -0.929   -0.163   -0.134
 198508 2   0.773   -0.092    0.950    0.668   -1.431   -0.699   -0.342   -0.944   -0.948   -0.555   -0.337
 198508 3   1.758    0.082    1.860    0.356   -0.641   -0.768   -0.873   -1.183   -1.313   -1.440   -0.362
 198509 1   0.792   -0.792    1.244    0.097    0.596   -0.320   -0.361   -0.639   -0.892   -1.317   -0.233
