 region     1        2        3        4        5        6        7        8        9       10       all
 200503 3   3.721    3.532    9.642   11.897   11.822   18.410   18.087   19.259   20.642   24.302   15.155
 200504 1   4.378    3.717   10.154   12.755   12.771   18.889   18.784   20.131   20.943   24.770   15.714
 200504 2   5.426    4.459   11.028   13.443   13.918   19.742   19.056   21.292   21.556   25.530   16.449
 200504 3   6.051    4.552   11.778   13.659   14.740   19.833   18.991   22.342   22.136   26.456   16.963
 200505 1   7.098    4.951   12.779   14.437   16.056   20.938   19.736   23.516   23.162   27.127   17.882
 200505 2   7.849    5.627   13.666   15.404   16.561   21.507   20.011   23.478   23.295   27.736   18.383
 200505 3   9.681    7.638   15.288   17.265   18.653   22.381   21.022   24.008   23.531   28.238   19.566
 200506 1  11.857    9.405   17.216   18.304   20.296   22.791   21.652   24.849   24.006   27.861   20.529
 200506 2  14.368   11.555   19.089   19.088   22.183   23.362   22.388   25.836   24.701   28.232   21.704
 200506 3  16.667   13.356   21.071   20.344   23.499   24.422   23.621   26.428   26.697   28.472   23.027
 200507 1  17.357   13.417   21.876   20.799   24.353   25.388   24.611   27.453   27.706   28.942   23.779
 200507 2  18.769   15.043   23.088   21.895   25.912   26.760   26.300   28.236   28.448   29.061   24.899
 200507 3  20.162   15.957   24.510   22.704   27.315   27.402   26.486   28.600   28.430   28.741   25.505
 200508 1  22.728   18.262   26.094   24.904   27.386   28.224   27.673   28.357   28.660   28.623   26.444
 200508 2  23.628   19.919   26.859   25.874   27.868   28.749   28.346   28.256   29.079   28.709   27.031
 200508 3  21.804   19.548   25.568   25.257   26.498   28.142   28.399   28.274   28.711   28.973   26.490
 200509 1  21.337   19.700   24.552   25.099   26.055   27.654   28.443   27.478   27.874   28.417   26.024
 200509 2  20.265   18.191   23.302   24.511   25.740   27.527   28.295   27.676   28.515   28.659   25.722
 200509 3  19.085   17.147   22.256   23.344   25.043   26.694   27.337   27.641   28.081   28.643   25.029
 200510 1  18.570   16.555   21.799   22.143   24.315   26.436   26.856   27.523   28.170   28.309   24.589
 200510 2  17.421   16.096   21.167   21.662   23.221   25.971   26.648   26.647   27.616   28.008   23.983
 200510 3  15.304   15.217   19.788   21.301   21.992   25.215   25.879   25.551   26.692   27.457   23.012
 200511 1  13.546   13.889   18.513   20.488   21.143   24.577   24.841   24.937   25.988   27.284   22.142
 200511 2  11.428   12.288   17.107   19.330   20.159   23.776   23.993   24.234   25.397   27.098   21.173
 200511 3   9.508   10.959   15.847   18.345   18.597   22.718   23.080   23.120   24.262   26.126   19.975
 200512 1   7.806    9.281   14.618   16.740   16.902   21.572   21.961   22.442   23.599   25.532   18.813
 200512 2   5.915    7.780   12.587   15.306   14.821   19.911   20.700   21.240   22.123   24.723   17.316
 200512 3   4.839    6.052   11.321   14.127   13.784   19.279   19.665   20.725   21.301   24.249   16.373
 200601 1   4.428    4.563   10.475   13.099   12.585   19.106   18.809   19.939   20.700   24.069   15.628
 200601 2   3.864    4.062   10.087   12.371   12.353   19.025   18.440   19.796   20.550   24.412   15.411
 200601 3   3.617    3.725    9.711   11.712   12.062   18.508   18.047   19.780   20.263   24.452   15.190
 200602 1   3.018    3.074    8.915   11.253   11.646   18.410   17.979   19.393   20.049   24.119   14.809
 200602 2   2.710    2.884    8.717   11.467   11.624   18.402   17.871   19.325   20.158   24.186   14.790
 200602 3   2.814    3.036    8.759   11.781   11.486   18.489   18.034   19.434   20.516   24.459   14.925
 200603 1   2.733    3.238    8.622   12.293   11.395   18.652   18.221   19.631   20.469   24.361   14.981
 200603 2   2.854    3.000    8.746   12.781   11.275   18.637   18.376   19.351   20.248   24.327   14.942
 200603 3   3.162    3.125    9.011   12.155   12.237   18.948   18.104   20.274   20.502   24.736   15.214
 200604 1   3.290    2.909    9.056   11.916   12.576   19.222   17.892   20.781   20.742   25.046   15.332
 200604 2   3.856    3.375    9.913   13.061   13.421   19.719   18.632   21.585   21.516   25.419   16.008
 200604 3   4.216    3.749   10.116   13.336   14.048   19.533   18.832   21.744   21.811   25.903   16.284
 200605 1   5.613    4.387   11.591   14.056   15.092   19.925   18.973   23.107   22.678   26.765   17.159
 200605 2   7.617    5.521   13.583   15.390   16.941   21.218   20.089   24.182   24.535   27.513   18.573
 200605 3   9.390    6.906   14.893   16.174   17.599   22.126   20.629   23.981   24.966   27.889   19.296
 200606 1  11.513    8.132   16.713   16.907   18.985   22.899   21.241   24.275   25.036   28.022   20.125
 200606 2  13.119    9.683   17.964   18.365   20.558   23.716   22.420   25.515   25.969   28.454   21.299
 200606 3  14.498   11.342   19.129   20.207   22.591   25.253   24.246   27.410   28.154   29.402   22.965
 200607 1  16.871   13.346   19.847   20.720   24.001   26.229   25.204   28.291   28.631   29.522   23.936
 200607 2  18.751   15.091   21.011   21.884   24.771   27.370   26.049   27.857   29.110   28.317   24.581
 200607 3  20.157   16.077   22.715   22.676   26.087   28.077   27.207   28.465   29.525   28.698   25.487
 200608 1  22.274   17.524   26.033   23.519   28.031   28.438   27.876   28.923   29.177   29.203   26.512
 200608 2  23.932   19.262   27.120   24.683   28.535   28.232   27.931   29.099   28.625   29.328   26.996
 200608 3  23.590   20.243   26.218   25.328   28.366   28.545   27.897   29.366   29.011   29.679   27.161
 200609 1  22.612   19.730   25.179   24.518   27.557   28.387   27.591   29.446   29.198   29.681   26.775
 200609 2  20.934   19.163   23.209   24.430   25.389   27.869   27.609   27.820   29.223   28.708   25.860
 200609 3  18.622   17.123   21.689   23.569   24.402   26.583   26.950   27.058   28.484   28.502   24.811
 200610 1  18.135   15.906   21.182   22.343   24.035   25.868   26.393   26.650   27.673   28.249   24.172
 200610 2  16.534   14.113   20.502   21.321   23.733   25.087   25.249   26.390   26.691   27.841   23.316
 200610 3  14.677   12.661   19.698   21.113   23.047   24.806   24.745   25.967   26.422   27.660   22.710
 200611 1  13.877   12.292   18.950   19.943   21.945   24.302   24.157   25.237   26.008   27.299   22.039
 200611 2  11.655   11.562   17.205   19.359   20.626   23.481   23.579   24.537   25.201   27.064   21.123
 200611 3  10.299   10.677   16.350   18.595   19.363   22.718   22.845   24.196   24.773   27.022   20.421
 200612 1   8.605    8.988   15.125   17.701   18.045   22.406   22.303   23.101   24.162   26.179   19.438
 200612 2   7.168    7.459   13.994   16.456   16.514   21.881   21.756   22.247   23.698   25.583   18.494
 200612 3   6.265    6.970   13.139   16.491   15.552   21.288   21.353   21.203   22.812   24.960   17.818
 200701 1   5.606    6.108   12.206   15.460   14.812   20.332   20.517   20.596   21.990   24.750   17.068
 200701 2   5.442    5.634   12.194   14.963   14.069   19.974   20.091   20.229   21.636   24.900   16.766
 200701 3   4.580    4.953   11.421   14.540   13.442   19.838   19.742   19.845   21.414   24.661   16.367
 200702 1   4.124    4.382   11.063   14.174   13.769   19.563   19.474   19.746   21.023   24.248   16.096
 200702 2   3.846    3.679   10.532   13.140   13.059   19.440   18.764   19.801   21.034   24.660   15.784
 200702 3   4.054    3.620   10.661   12.745   13.394   19.418   18.261   19.876   21.058   24.621   15.734
 200703 1   3.696    3.451   10.475   13.379   13.417   19.327   18.690   19.961   20.861   24.339   15.719
 200703 2   3.276    4.156    9.530   13.125   13.066   18.702   18.383   19.850   20.493   24.420   15.456
 200703 3   4.138    3.726   10.379   13.057   13.872   19.093   18.380   20.376   20.810   24.838   15.817
 200704 1   4.932    4.111   10.908   13.288   13.994   19.434   18.670   20.220   21.097   24.740   16.054
 200704 2   5.557    4.582   11.247   14.470   14.289   19.676   18.892   20.614   21.078   25.192   16.418
 200704 3   6.503    5.105   12.394   14.932   15.411   20.117   19.291   21.435   21.664   25.940   17.122
 200705 1   7.513    6.045   13.614   15.849   16.422   20.775   20.104   22.597   22.311   26.502   17.997
 200705 2   8.254    6.400   13.753   16.269   17.187   20.931   20.667   23.021   22.896   26.593   18.423
 200705 3   9.172    7.426   15.346   17.009   18.959   21.895   21.150   24.428   23.761   27.634   19.496
 200706 1  11.579   10.483   17.158   18.493   20.554   22.290   21.497   25.053   24.111   28.291   20.661
 200706 2  14.267   12.394   19.109   19.450   21.422   23.208   22.029   25.840   25.145   28.724   21.781
 200706 3  16.272   13.472   21.035   20.602   22.985   24.761   23.395   27.464   26.606   29.303   23.183
 200707 1  16.757   13.470   21.430   20.860   24.101   25.695   24.353   28.395   27.787   30.066   23.925
 200707 2  16.874   13.747   21.433   20.806   24.912   25.491   24.402   28.199   27.699   29.443   23.916
 200707 3  18.910   15.356   23.183   22.362   27.212   27.133   26.043   29.638   28.726   30.407   25.478
 200708 1  20.342   18.070   24.271   24.293   27.701   27.561   27.714   29.535   28.057   30.153   26.249
 200708 2  22.255   19.333   26.420   25.808   27.698   28.695   28.642   28.441   28.705   28.801   26.832
 200708 3  22.514   19.800   26.561   25.591   28.460   28.660   28.356   28.697   29.300   28.998   27.048
 200709 1  21.666   19.722   25.261   25.945   27.165   28.021   27.936   28.773   29.079   29.369   26.687
 200709 2  20.919   19.348   24.880   25.403   26.160   27.438   27.498   27.843   28.440   28.915   26.072
 200709 3  19.996   18.196   24.362   24.646   25.933   27.579   27.547   27.675   28.444   28.503   25.716
 200710 1  18.662   17.061   23.481   23.065   25.319   27.167   26.833   27.388   28.344   28.182   25.026
 200710 2  16.527   14.665   21.611   21.363   23.579   26.310   25.937   26.304   28.067   27.787   23.780
 200710 3  14.127   13.375   19.828   20.401   22.186   25.400   25.409   25.310   27.053   27.311   22.668
 200711 1  12.584   12.812   18.844   19.864   20.754   24.506   25.008   24.554   26.520   26.935   21.899
 200711 2  10.863   11.286   17.572   18.866   19.544   23.553   24.063   23.877   25.679   26.596   20.900
 200711 3   8.795    9.782   16.038   17.771   18.561   22.649   23.126   23.012   24.757   25.884   19.798
 200712 1   7.678    8.821   15.301   16.760   17.179   21.606   22.162   22.059   23.853   25.329   18.843
 200712 2   7.167    8.101   14.630   16.057   16.317   21.118   21.295   21.803   23.341   25.192   18.281
 200712 3   6.946    7.566   14.275   15.966   15.803   21.084   20.564   21.295   22.775   25.123   17.907
 200801 1   5.638    6.256   13.349   14.989   14.791   20.167   19.939   20.737   22.167   24.429   17.049
 200801 2   5.140    5.604   12.745   14.302   14.112   20.182   19.424   20.493   22.156   24.587   16.732
 200801 3   3.816    4.394   11.569   14.205   12.856   19.704   19.357   19.606   21.746   24.612   16.143
 200802 1   3.362    3.973   10.815   13.585   11.888   19.157   18.630   18.905   21.217   24.628   15.603
 200802 2   3.242    3.470   10.428   13.099   11.569   19.071   18.434   18.461   20.744   23.992   15.245
 200802 3   3.225    3.130    9.694   12.153   11.542   18.276   17.864   18.558   20.227   24.105   14.880
 200803 1   4.089    2.974   10.113   11.714   11.747   18.271   17.598   18.819   20.036   24.119   14.920
 200803 2   5.138    3.991   10.526   13.285   12.412   18.843   18.315   19.366   20.469   24.695   15.658
 200803 3   5.538    4.457   10.086   13.938   12.726   18.825   18.397   20.035   20.513   24.880   15.883
 200804 1   5.647    4.220   10.682   13.595   13.132   19.152   18.152   20.544   20.533   25.694   16.054
 200804 2   6.847    3.851   11.846   13.631   14.413   19.683   18.452   21.122   21.372   26.309   16.617
 200804 3   7.608    5.089   12.678   14.875   15.128   20.476   19.314   22.002   21.687   26.607   17.373
 200805 1   7.692    5.902   13.670   15.902   16.187   21.127   20.269   23.159   22.184   27.088   18.153
 200805 2   9.121    7.153   14.333   16.262   17.187   21.116   20.329   23.562   22.345   26.628   18.576
 200805 3  10.356    7.189   15.871   16.773   18.890   22.338   21.247   24.869   23.874   27.522   19.682
 200806 1  11.918    9.085   17.218   17.722   19.899   22.440   21.377   25.539   24.966   28.006   20.558
 200806 2  13.571   10.227   18.618   19.162   20.767   23.399   22.286   26.332   26.346   28.555   21.638
 200806 3  14.780   10.992   19.340   19.831   21.747   24.709   23.458   27.268   27.193   28.984   22.532
 200807 1  17.202   12.950   21.157   20.934   24.057   26.236   24.496   28.597   28.176   29.739   23.991
 200807 2  19.350   15.092   24.033   22.814   26.702   27.735   26.348   29.068   28.399   29.249   25.400
 200807 3  20.136   16.221   25.179   23.660   27.163   29.049   27.591   28.688   29.027   28.760   26.015
 200808 1  21.412   18.073   25.949   25.595   28.047   29.505   28.630   28.870   29.695   28.436   26.833
 200808 2  22.445   18.459   26.374   25.229   28.196   29.205   28.499   29.181   29.217   28.929   26.955
 200808 3  20.051   18.264   24.088   25.209   26.768   28.310   28.281   28.739   29.101   29.367   26.294
 200809 1  20.616   19.837   24.187   26.126   26.356   28.183   28.477   28.553   28.963   29.391   26.498
 200809 2  20.758   19.412   24.508   25.085   26.520   27.952   27.930   28.199   29.114   28.522   26.209
 200809 3  18.765   17.324   23.189   23.559   25.928   27.423   27.304   28.142   29.175   28.275   25.415
 200810 1  16.821   15.568   21.890   22.696   24.340   26.624   26.689   27.091   28.669   28.473   24.466
 200810 2  16.186   14.908   21.395   21.860   23.564   26.097   26.109   26.582   28.151   28.392   23.916
 200810 3  14.914   14.062   20.422   21.235   22.814   25.334   25.120   26.363   27.385   28.472   23.239
 200811 1  12.653   12.387   18.877   20.164   21.299   24.426   24.448   25.774   26.737   28.437   22.228
 200811 2  11.074   11.710   17.683   19.804   20.089   23.469   23.648   24.601   25.800   27.456   21.251
 200811 3   9.187    9.564   16.565   18.028   18.663   22.625   22.391   23.541   24.742   26.563   19.942
 200812 1   7.904    8.767   15.512   17.369   17.360   21.717   21.752   22.487   23.710   25.704   18.991
 200812 2   7.183    8.775   14.575   17.088   16.162   21.108   21.366   21.944   23.028   25.054   18.386
 200812 3   5.505    6.752   13.201   15.773   15.122   20.595   20.524   21.295   22.546   24.568   17.407
 200901 1   4.862    5.930   12.355   14.865   13.857   20.018   19.785   20.573   22.039   23.911   16.643
 200901 2   4.285    4.674   11.648   13.709   12.966   19.353   18.932   19.875   21.377   23.219   15.854
 200901 3   3.758    4.298   10.930   13.689   11.969   18.945   18.726   19.397   21.106   23.087   15.485
 200902 1   3.764    3.972   10.854   13.268   12.624   18.756   18.387   19.545   21.001   23.092   15.454
 200902 2   3.816    3.698   10.663   12.964   12.795   18.860   18.427   19.529   20.845   23.572   15.484
 200902 3   3.284    3.415   10.416   12.656   12.489   18.868   18.125   19.932   21.004   24.319   15.444
 200903 1   3.406    3.796   10.393   13.199   12.784   18.804   18.208   20.028   21.042   24.681   15.634
 200903 2   3.486    4.114   10.252   12.944   12.814   18.568   17.868   20.271   20.705   24.507   15.528
 200903 3   3.634    4.157   10.171   13.019   12.985   18.751   17.819   20.172   20.938   24.877   15.594
 200904 1   4.666    4.765   11.439   13.385   13.773   19.607   18.062   20.389   21.032   24.499   16.035
 200904 2   5.584    5.440   12.339   14.026   15.027   20.103   18.944   21.313   21.950   25.205   16.842
 200904 3   5.951    5.363   12.474   13.955   15.443   19.920   19.005   21.374   22.010   25.406   16.938
 200905 1   7.708    6.396   14.158   15.446   16.644   20.351   19.447   22.153   22.206   25.565   17.784
 200905 2   9.021    7.327   15.135   17.179   18.513   21.312   20.641   23.791   23.590   26.729   19.119
 200905 3  10.200    8.421   15.745   17.647   19.073   21.884   21.068   24.343   24.089   27.657   19.787
 200906 1  11.703    9.500   16.927   18.186   20.228   22.449   21.932   24.892   24.320   27.411   20.473
 200906 2  12.735   10.799   18.130   18.749   22.071   23.170   22.541   26.060   25.093   28.128   21.450
 200906 3  14.732   12.351   19.938   19.929   23.384   24.078   23.795   27.025   26.471   28.728   22.706
 200907 1  16.901   13.695   21.428   21.349   24.260   25.361   25.630   27.761   27.674   29.154   23.943
 200907 2  17.126   13.299   20.730   21.526   25.314   27.026   27.110   28.492   29.132   28.941   24.545
 200907 3  18.290   14.594   21.499   23.274   25.937   27.729   27.800   28.803   29.540   29.785   25.367
 200908 1  20.124   16.910   22.630   24.361   26.509   28.077   28.124   29.041   29.169   29.244   25.945
 200908 2  21.260   17.690   23.881   24.492   27.695   28.085   28.044   29.000   29.214   29.211   26.327
 200908 3  20.177   17.424   23.816   24.478   27.550   28.251   27.936   29.394   29.435   29.870   26.351
 200909 1  19.598   16.306   23.033   23.661   26.322   27.616   27.529   28.459   28.818   29.543   25.620
 200909 2  18.808   16.633   22.429   23.184   25.653   26.717   26.687   28.345   28.323   29.604   25.177
 200909 3  18.255   16.518   22.391   22.298   25.250   26.522   25.827   28.208   27.492   29.078   24.699
 200910 1  17.480   15.558   21.788   21.950   24.349   26.186   26.212   27.281   27.470   28.750   24.251
 200910 2  15.914   13.255   20.438   20.889   23.008   25.119   25.681   26.148   26.632   28.253   23.142
 200910 3  14.279   12.159   19.479   20.337   21.993   24.457   25.029   25.386   26.230   27.196   22.293
 200911 1  12.288   11.240   18.504   19.537   21.196   23.821   24.421   24.632   25.252   26.367   21.393
 200911 2  10.754   10.554   17.316   19.017   19.981   23.148   23.919   23.863   24.888   26.219   20.676
 200911 3   9.500    9.436   16.530   18.144   18.160   22.544   23.217   22.816   24.633   26.033   19.843
 200912 1   8.606    8.377   15.987   17.427   17.157   21.936   22.591   22.057   24.069   25.552   19.131
 200912 2   6.949    7.374   14.709   16.756   15.949   21.311   21.784   21.341   23.392   25.071   18.254
 200912 3   5.963    5.965   13.466   14.826   14.622   20.357   20.709   20.558   22.629   24.467   17.173
 201001 1   5.342    5.066   12.119   13.573   13.692   19.760   19.876   19.978   21.974   24.109   16.383
 201001 2   4.856    4.694   11.598   12.756   12.849   19.195   19.182   19.613   21.326   23.859   15.847
 201001 3   4.305    4.401   11.253   12.398   12.374   19.035   18.767   19.169   21.122   23.880   15.602
 201002 1   3.399    3.366   10.438   11.758   11.916   18.856   18.415   19.230   20.986   24.545   15.294
 201002 2   3.855    3.102   10.316   11.588   11.779   18.804   18.203   19.122   21.087   24.639   15.270
 201002 3   3.656    2.819   10.090   11.638   11.832   18.987   18.383   19.298   20.988   24.693   15.244
 201003 1   3.809    3.462    9.757   11.451   11.742   18.980   18.611   19.346   21.261   25.312   15.383
 201003 2   3.388    2.610    9.502   11.865   11.983   19.000   18.759   19.808   21.364   25.202   15.404
 201003 3   3.108    2.277    9.499   11.908   12.185   19.167   18.839   20.004   21.505   25.096   15.417
 201004 1   3.767    3.090   10.036   12.688   12.914   19.054   18.499   20.452   21.723   24.988   15.720
 201004 2   4.038    3.133   10.214   13.580   12.667   19.143   18.924   20.238   22.398   25.468   15.942
 201004 3   5.024    3.699   11.078   14.220   13.785   19.686   19.088   21.137   22.849   25.987   16.598
 201005 1   6.133    4.264   12.128   15.174   15.376   20.803   19.552   22.200   23.203   26.276   17.420
 201005 2   7.378    5.640   13.459   15.892   16.600   21.409   20.027   22.772   23.497   27.229   18.260
 201005 3   8.695    6.598   14.563   16.624   17.970   22.011   20.745   24.174   24.394   27.659   19.199
 201006 1  11.363    8.574   17.409   17.751   19.792   22.580   21.157   24.395   24.180   27.391   20.172
 201006 2  15.033   11.376   20.511   18.904   21.674   23.587   21.848   24.897   25.291   28.113   21.700
 201006 3  17.031   13.287   21.498   20.471   22.581   25.231   23.810   26.334   27.306   29.138   23.239
 201007 1  18.934   14.838   22.837   22.082   24.643   25.831   24.733   27.572   27.566   29.504   24.370
 201007 2  19.640   15.011   23.488   23.049   25.289   26.941   26.752   28.318   28.392   29.798   25.204
 201007 3  21.706   16.711   25.342   24.594   26.442   28.194   27.568   28.431   28.841   29.811   26.203
 201008 1  22.847   18.932   26.513   25.528   27.838   28.168   27.758   28.849   28.605   29.809   26.845
 201008 2  23.871   20.072   26.737   26.343   28.126   28.602   28.279   29.217   29.079   29.848   27.347
 201008 3  24.610   21.368   27.798   26.796   28.716   29.230   28.726   29.684   29.193   29.904   27.885
 201009 1  23.237   21.027   26.973   26.607   27.451   29.130   28.729   29.077   29.272   29.524   27.419
 201009 2  22.085   19.687   25.874   25.500   26.905   28.846   28.597   28.904   29.671   29.010   26.890
 201009 3  19.684   16.590   24.252   23.052   25.618   28.070   27.455   28.109   29.110   28.707   25.549
 201010 1  17.507   15.171   22.729   21.578   23.899   26.978   26.705   27.454   28.569   28.794   24.503
 201010 2  16.968   14.742   22.552   21.283   23.014   26.636   26.572   26.816   28.147   28.780   24.121
 201010 3  14.909   13.889   21.265   20.643   21.824   25.536   25.865   25.738   27.631   27.955   23.137
 201011 1  13.717   12.566   19.499   19.925   20.172   24.240   24.966   24.175   26.120   26.875   21.842
 201011 2  12.162   10.968   18.676   19.106   18.915   23.340   23.966   23.253   25.220   26.485   20.858
 201011 3  10.736   10.086   17.754   18.705   18.097   22.760   23.106   22.818   24.471   26.243   20.156
 201012 1   9.092    9.458   16.421   18.141   17.320   22.067   22.431   22.379   23.924   25.944   19.439
 201012 2   7.867    8.801   15.331   17.439   16.100   21.472   21.908   21.691   23.361   25.336   18.673
 201012 3   7.063    8.234   14.281   16.070   14.618   20.404   20.958   20.904   22.601   24.817   17.743
 201101 1   5.754    7.098   12.841   14.793   13.133   19.505   19.864   19.804   21.557   24.116   16.611
 201101 2   3.975    5.000   11.061   13.233   12.042   18.821   19.009   19.107   20.874   23.671   15.541
 201101 3   4.151    4.480   10.706   12.698   11.324   18.427   18.426   18.670   20.484   23.306   15.176
 201102 1   3.204    3.554    9.534   11.875   10.978   18.061   17.999   18.924   20.246   23.402   14.764
 201102 2   2.916    3.433    9.461   11.612   10.851   18.030   17.888   18.559   20.023   23.376   14.612
 201102 3   3.368    3.472    9.452   11.592   11.115   18.295   17.788   18.595   20.207   23.668   14.728
 201103 1   2.461    2.606    8.507   10.959   10.687   17.694   17.475   17.908   20.089   23.273   14.188
 201103 2   2.652    2.678    8.722   11.094   10.843   17.876   17.636   18.050   20.159   23.439   14.334
 201103 3   3.675    3.378    9.182   11.638   11.464   17.998   17.636   18.622   20.123   23.413   14.658
 201104 1   4.299    2.557    9.911   11.363   12.169   18.222   17.535   19.259   19.956   23.510   14.783
 201104 2   4.933    3.111   10.224   12.093   12.883   18.950   17.787   19.852   20.355   24.305   15.314
 201104 3   5.241    3.908   10.497   12.802   13.546   19.181   18.336   20.560   20.530   24.710   15.792
 201105 1   6.265    5.040   11.725   13.957   14.880   19.830   19.008   22.042   21.830   26.314   16.962
 201105 2   7.262    5.448   12.946   14.650   16.484   20.508   19.834   22.702   22.617   26.624   17.771
 201105 3   8.993    6.863   14.643   15.340   17.590   20.703   20.285   23.571   23.659   27.001   18.683
 201106 1  10.856    8.658   16.444   16.485   19.102   21.795   20.765   24.369   24.285   27.860   19.814
 201106 2  13.633   11.013   18.946   17.976   20.169   22.997   21.841   26.101   26.370   28.992   21.500
 201106 3  14.721   12.136   19.722   19.286   21.938   25.417   24.061   27.170   27.887   28.520   22.769
 201107 1  16.546   13.995   21.260   21.434   23.179   26.756   25.896   27.516   28.402   28.846   23.999
 201107 2  18.642   16.232   23.896   23.768   25.871   27.280   27.451   28.166   27.933   28.631   25.290
 201107 3  19.453   16.944   23.538   22.898   27.042   26.488   26.530   28.749   27.343   29.203   25.303
 201108 1  22.475   18.704   25.991   24.554   26.096   27.615   26.992   28.171   27.411   28.988   26.023
 201108 2  22.878   19.311   25.939   25.447   25.310   27.991   27.663   28.509   28.348   29.403   26.416
 201108 3  23.524   19.629   25.739   25.257   25.598   28.110   28.000   28.750   28.400   29.496   26.580
 201109 1  21.533   19.701   24.877   25.408   25.932   27.554   27.584   28.453   27.615   29.299   26.160
 201109 2  20.324   19.575   24.658   25.629   25.801   27.367   27.607   28.005   27.243   28.980   25.898
 201109 3  18.365   17.147   22.354   23.270   24.383   26.082   26.901   26.924   27.114   28.482   24.585
 201110 1  17.163   15.555   21.248   21.572   23.250   25.508   25.936   26.414   27.127   28.338   23.751
 201110 2  16.073   14.603   20.865   20.942   22.645   25.224   25.521   25.898   26.984   28.134   23.260
 201110 3  14.262   13.770   19.678   20.674   21.531   24.786   25.239   25.337   26.755   27.767   22.604
 201111 1  13.041   12.914   19.196   19.919   21.044   24.649   24.523   25.005   26.384   27.724   22.093
 201111 2  11.785   11.902   18.405   18.838   20.377   24.028   23.683   24.410   26.035   27.635   21.400
 201111 3   9.519    9.858   16.955   17.694   19.342   23.052   22.565   23.825   25.096   26.791   20.222
 201112 1   7.194    7.891   15.522   16.958   18.401   22.426   22.049   22.996   24.511   26.038   19.223
 201112 2   6.193    6.882   14.700   16.148   16.771   21.526   21.371   22.092   23.592   25.201   18.276
 201112 3   5.257    5.840   13.454   15.277   15.336   20.577   20.389   21.193   22.691   24.623   17.304
 201201 1   4.453    4.685   12.355   14.432   14.152   19.955   19.720   20.365   22.003   24.137   16.484
 201201 2   4.121    4.236   11.948   13.406   13.597   19.542   19.062   19.893   21.471   23.924   16.014
 201201 3   3.807    4.289   11.044   12.778   12.897   19.300   18.621   19.387   21.107   23.905   15.654
 201202 1   3.184    3.209   10.206   12.116   12.390   18.767   18.091   19.524   20.649   24.042   15.226
 201202 2   2.905    2.673    9.732   11.890   11.455   18.735   18.046   18.794   20.303   23.905   14.873
 201202 3   2.734    2.874    9.290   12.574   11.349   18.394   17.948   18.935   20.334   24.112   14.882
 201203 1   3.252    2.567    9.640   12.617   12.232   18.811   17.827   19.598   20.901   25.250   15.328
 201203 2   3.377    2.842    9.215   12.870   11.987   18.847   17.446   19.594   20.679   25.036   15.211
 201203 3   3.512    2.942    9.450   12.810   12.691   18.881   17.584   20.219   20.668   24.628   15.359
 201204 1   3.552    3.119    9.111   12.455   12.683   19.033   17.638   20.190   20.927   24.233   15.307
 201204 2   4.929    3.678   10.629   12.864   13.759   19.657   17.927   21.302   21.033   25.458   16.056
 201204 3   5.940    5.113   12.458   14.447   15.010   20.604   18.626   22.474   21.572   26.601   17.149
 201205 1   7.322    6.806   14.028   16.198   16.800   21.412   19.760   23.534   22.584   27.293   18.402
 201205 2   9.288    7.221   15.073   16.594   17.557   21.481   20.493   24.002   22.772   27.659   19.003
 201205 3  12.222    8.460   17.312   17.877   19.453   21.879   20.677   24.789   23.382   27.999   20.101
 201206 1  13.545    9.622   18.996   18.137   20.394   22.173   20.423   24.884   23.512   27.935   20.580
 201206 2  14.800   10.088   20.104   18.153   21.715   22.967   21.342   25.883   24.888   28.028   21.412
 201206 3  16.251   11.735   20.781   19.059   22.766   23.961   22.797   26.848   26.249   28.413   22.488
 201207 1  18.313   14.569   22.369   20.375   24.833   25.775   23.593   28.331   27.841   29.163   24.055
 201207 2  18.645   15.068   22.985   21.517   26.158   26.588   25.710   28.844   28.160   29.583   24.883
 201207 3  20.444   16.137   25.527   23.014   27.968   28.140   27.046   28.977   28.751   29.213   25.992
 201208 1  22.550   17.837   27.205   25.101   27.255   27.780   27.432   28.052   28.485   28.411   26.347
 201208 2  22.703   19.069   26.912   25.417   27.944   28.438   27.892   28.719   28.916   28.799   26.821
 201208 3  23.364   20.759   27.213   27.180   26.568   28.294   28.334   27.986   28.134   28.351   26.874
 201209 1  23.266   21.262   26.373   26.857   25.151   28.200   28.317   28.189   28.400   28.624   26.735
 201209 2  22.290   21.655   25.560   26.267   24.619   28.070   27.785   27.927   28.392   28.710   26.418
 201209 3  21.376   19.773   24.205   24.666   23.998   27.055   27.184   26.755   27.718   28.255   25.432
 201210 1  20.167   17.886   22.952   23.036   23.463   25.972   26.156   25.944   27.112   27.202   24.360
 201210 2  17.349   15.902   21.661   21.911   22.843   25.297   25.446   25.172   26.567   26.547   23.325
 201210 3  14.254   14.077   20.072   20.976   21.800   24.604   24.571   24.718   25.910   26.420   22.295
 201211 1  11.425   12.581   18.076   19.493   20.389   23.504   23.487   24.109   25.041   26.025   21.051
 201211 2  10.395   11.845   16.779   18.970   18.719   22.533   22.763   23.661   24.276   25.948   20.257
 201211 3   9.382   10.511   15.889   17.568   17.525   21.802   21.783   22.997   23.617   25.827   19.388
 201212 1   7.562    9.122   14.606   16.384   16.236   21.015   21.035   22.223   23.157   25.480   18.437
 201212 2   5.680    7.875   13.179   15.889   15.367   20.275   20.158   22.011   22.957   25.033   17.663
